player_name.x,transfermarkt_id.x,transfermarkt_url,first_tier_debut_date,first_tier_debut_age,first_tier_debut_age.1,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_age.1,second_tier_debut_competition,debut_age_transfermarket,explanation.x,player_name.y,status,transfermarkt_id.y,player_slug,home_name,dob_age.x,place_birth.x,height.x,citizenship.x,position.x,foot.x,agent,current_club,joined,contract_expires,outfitter,injury_count_total,days_missed_total,games_missed_total,retired,retirement_date,shirt_number,injury_seasons,explanation.y,fbref_url,transfermarkt_id,player_name.x.x,name_home_country,dob_age.y,place_birth.y,height.y,citizenship.y,position.y,foot.y,debut_season,debut_age,first_club,debut_year,explanation,player_name.y.y,matches_national,minutes_national,goals_national,seasons_national,total_matches_club,total_minutes_club,total_goals_club,seasons_club,clubs_club,player_name,deceased,death_date,death_age,total_matches_total,total_minutes_total,total_goals_total,position_clean,position_simple,dob,age_current,retirement_date_clean,retirement_age,career_length
Geoff Cameron,31642,https://www.transfermarkt.com/geoff-cameron/profil/spieler/31642,29/03/2008,22 years 08 months 18 days,22,Major League Soccer,1/9/2018,33,33,Championship,22,first scrap players,Geoff Cameron,Success,31642,spieler,Geoff Cameron,11/7/1985,"Attleboro, Massachusetts","1,90",United States,Defender - Centre-Back,right,Not found,Cincinnati,4/5/2023,-,Nike,3,203,35,Yes,4/5/2023,Not found,3,first scrap players transfer,https://fbref.com/en/players/1a160ea3/Geoff-Cameron,31642,Geoff Cameron,Not found,11-Jul-85,Not found,191,United States,DF-MF (CB-DM),Right,2008,22 years,Houston Dynamo,Not found,first scrap players fbref,Geoff Cameron,38,2910,2,5,441,35395,15,16,4,Geoff Cameron,No,Not found,NA,479,38305,17,Defender - Centre-Back,Defender,7/11/1985,40,5/4/2023,37,15
Eduard Campabadal,126722,https://www.transfermarkt.com/eduard-campabadal/profil/spieler/126722,19/05/2013,20 years 03 months 23 days,20,Premier League,8/12/2013,20,20,Segunda División,20,first scrap players,Eduard Campabadal,Success,126722,spieler,Edu Campabadal,26/01/1993,Tarragona,"1,78",Spain,Defender - Right-Back,right,Not found,Real Avilés,18/07/2025,30/06/2026,Not found,5,383,40,No,Not found,20,3,first scrap players transfer,https://fbref.com/en/players/bbf23a57/Eduard-Campabadal,126722,Eduard Campabadal,Not found,"January 26, 1993 (Age: 32-303d)","Tarragona, Spain",183,Spain,"DF (FB, right)",Right,2012-2013,19 years,Wigan Athletic,2012,first scrap players fbref,NA,NA,NA,NA,NA,210,16407,2,11,6,Eduard Campabadal,No,Not found,NA,210,16407,2,Defender - Right-Back,Defender,1/26/1993,32,NA,NA,12
Adam Campbell,204354,https://www.transfermarkt.com/adam-campbell/profil/spieler/204354,10/3/2013,18 years 02 months 06 days,18,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,18,first scrap players,Adam Campbell,Success,204354,spieler,Adam Campbell,1/1/1995,North Shields,"1,69",England,Attack - Left Winger,right,Not found,Hartlepool,1/7/2024,30/06/2025,Not found,1,47,7,No,Not found,10,1,first scrap players transfer,https://fbref.com/en/players/e3aa211f/Adam-Campbell,204354,Adam Campbell,Not found,"January 1, 1995 (Age: 30-328d)","North Shields, England, United Kingdom",168,England eng,FW-MF (WM),Both,2012-2013,17 years,Newcastle Utd,2012,first scrap players fbref,NA,NA,NA,NA,NA,293,17332,45,14,10,Adam Campbell,No,Not found,NA,293,17332,45,Attack - Left Winger,Attack,1/1/1995,30,NA,NA,12
Daniel Carriço,37712,https://www.transfermarkt.com/daniel-carrio/profil/spieler/37712,13/01/2008,19 years 05 months 09 days,19,Protathlima Cyta,18/08/2007,19,19,Ledman Liga Pro,19,first scrap players,Daniel Carriço,Success,37712,spieler,Daniel Carriço,4/8/1988,Cascais,"1,83",Portugal,Defender - Centre-Back,right,Not found,UD Almería,14/04/2023,-,Not found,30,989,177,Yes,14/04/2023,Not found,12,first scrap players transfer,https://fbref.com/en/players/e1deea75/Daniel-Carrico,37712,Daniel Carriço,Not found,4-Aug-88,Not found,182,Portugal,DF-MF (CB-DM),Right,2008-2009,19 years,Sporting CP,2008,first scrap players fbref,Daniel Carriço,1,32,0,3,303,24398,11,15,5,Daniel Carriço,No,Not found,NA,304,24430,11,Defender - Centre-Back,Defender,8/4/1988,37,4/14/2023,34,15
Tom Carroll,121279,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,3/11/2012,20 years 05 months 06 days,20,Premier League,31/01/2012,19,19,Championship,19,first scrap players,Tom Carroll,Success,121279,spieler,Tom Carroll,28/05/1992,Watford,"1,77",England,Midfield - Central Midfield,left,Not found,Without Club,1/7/2025,-,Not found,10,407,66,No,Not found,Not found,5,first scrap players transfer,https://fbref.com/en/players/5a1900a4/Tom-Carroll,121279,Tom Carroll,Not found,"May 28, 1992 (Age: 33-181d)","Watford, England, United Kingdom",171,England eng,"MF (CM-DM, left)",Left,2010-2011,18 years,Leyton Orient,2010,first scrap players fbref,NA,NA,NA,NA,NA,314,19337,10,14,10,Tom Carroll,No,Not found,NA,314,19337,10,Midfield - Central Midfield,Midfield,5/28/1992,33,NA,NA,14
Santi Cazorla,15799,https://www.transfermarkt.com/santi-cazorla/profil/spieler/15799,30/11/2003,18 years 11 months 17 days,18,LaLiga,24/09/2023,38,38,Segunda División,18,first scrap players,Santi Cazorla,Success,15799,spieler,Santi Cazorla,13/12/1984,Lugo de Llanera,"1,68",Spain,Midfield - Central Midfield,both,Not found,Real Oviedo,16/08/2023,30/06/2026,Puma,9,1003,194,No,Not found,8,7,first scrap players transfer,https://fbref.com/en/players/e2e9c250/Santi-Cazorla,15799,Santi Cazorla,Not found,"December 13, 1984 (Age: 40-347d)","Lugo de Llanera, Spain",165,Spain,MF (AM-WM),Right,2003-2004,18 years,Villarreal,2003,first scrap players fbref,Santi Cazorla,52,2653,5,9,611,43528,93,19,5,Santi Cazorla,No,Not found,NA,663,46181,98,Midfield - Central Midfield,Midfield,12/13/1984,40,NA,NA,22
Júlio César,22412,https://www.transfermarkt.com/jlio-csar/profil/spieler/22412,9/9/1998,19 years 06 days,19,Campeonato Brasileiro Série A,No second tier career,No second tier career,No second tier career,No second tier career,19,first scrap players,Júlio César,Success,22412,spieler,Júlio César,3/9/1979,Duque de Caxias,"1,86",Brazil,Goalkeeper,left,Not found,Flamengo,29/04/2018,-,Not found,13,409,77,Yes,29/04/2018,Not found,7,first scrap players transfer,https://fbref.com/en/players/f619413f/Julio-Cesar,22412,Júlio César,Not found,3-Sep-79,Not found,186,Brazil,GK,Left,2005-2006,25 years,Inter,2005,players corrected fbref,Júlio César,25,2280,0,6,380,33769,0,14,5,Júlio César,No,Not found,NA,405,36049,0,Goalkeeper,Goalkeeper,9/3/1979,46,4/29/2018,38,19
Richard Chaplow,9975,https://www.transfermarkt.com/richard-chaplow/profil/spieler/9975,19/03/2005,20 years 01 month 17 days,20,Premier League,12/4/2003,18,18,First Division (until 03/04),18,first scrap players,Richard Chaplow,Success,9975,spieler,Richard Chaplow,2/2/1985,Accrington,"1,75",England,Midfield - Central Midfield,right,Not found,Orange County,1/12/2018,-,Not found,1,60,10,Yes,1/12/2018,Not found,1,first scrap players transfer,https://fbref.com/en/players/66835431/Richard-Chaplow,9975,Richard Chaplow,Not found,2-Feb-85,Not found,175,England eng,MF,Right,2002-2003,17 years,Burnley,2002,first scrap players fbref,NA,NA,NA,NA,NA,366,23732,32,17,8,Richard Chaplow,No,Not found,NA,366,23732,32,Midfield - Central Midfield,Midfield,2/2/1985,40,12/1/2018,33,15
Nathaniel Clyne,85177,https://www.transfermarkt.com/nathaniel-clyne/profil/spieler/85177,19/08/2012,21 years 04 months 14 days,21,Premier League,18/10/2008,17,17,Championship,17,first scrap players,Nathaniel Clyne,Success,85177,spieler,Nathaniel Clyne,5/4/1991,London,"1,75",England  Grenada,Defender - Right-Back,right,Not found,Crystal Palace,14/10/2020,30/06/2026,Not found,7,682,114,No,Not found,17,6,first scrap players transfer,https://fbref.com/en/players/0442183b/Nathaniel-Clyne,85177,Nathaniel Clyne,Not found,"April 5, 1991 (Age: 34-234d)","Stockwell, England, United Kingdom",175,England eng,"DF (FB, right)",Right,2008-2009,17 years,Crystal Palace,2008,first scrap players fbref,Nathaniel Clyne,14,1052,0,5,449,36739,7,17,4,Nathaniel Clyne,No,Not found,NA,463,37791,7,Defender - Right-Back,Defender,4/5/1991,34,NA,NA,17
Conor Coady,128901,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,12/5/2013,20 years 02 months 17 days,20,Premier League,9/8/2014,21,21,Championship,20,first scrap players,Conor Coady,Success,128901,spieler,Conor Coady,25/02/1993,Liverpool,"1,85",England,Defender - Centre-Back,right,Not found,Wrexham,1/8/2025,30/06/2027,adidas,1,19,4,No,Not found,6,1,first scrap players transfer,https://fbref.com/en/players/2928dca2/Conor-Coady,128901,Conor Coady,Not found,"February 25, 1993 (Age: 32-273d)","Liverpool, England, United Kingdom",185,England eng,DF-MF (CB-DM-WM),Right,2012-2013,19 years,Liverpool,2012,first scrap players fbref,Conor Coady,10,888,1,5,473,39958,19,14,7,Conor Coady,No,Not found,NA,483,40846,20,Defender - Centre-Back,Defender,2/25/1993,32,NA,NA,12
Jack Cork,40613,https://www.transfermarkt.com/jack-cork/profil/spieler/40613,9/2/2010,20 years 07 months 15 days,20,Premier League,25/08/2007,18,18,Championship,18,first scrap players,Jack Cork,Success,40613,spieler,Jack Cork,25/06/1989,London,"1,85",England,Midfield - Defensive Midfield,right,Not found,Burnley U21,3/10/2024,-,Not found,8,365,75,No,Not found,Not found,5,first scrap players transfer,https://fbref.com/en/players/74e12f1e/Jack-Cork,40613,Jack Cork,Not found,25-Jun-89,Not found,185,England eng,DF-MF (CM-DM),Right,2006-2007,17 years,Bournemouth,2006,first scrap players fbref,Jack Cork,1,5,0,1,560,43681,16,18,7,Jack Cork,No,Not found,NA,561,43686,16,Midfield - Defensive Midfield,Midfield,6/25/1989,36,NA,NA,18
Philippe Coutinho,80444,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,9/5/2010,17 years 10 months 27 days,17,Campeonato Brasileiro Série A,19/06/2009,17,17,Campeonato Brasileiro Série B,17,first scrap players,Philippe Coutinho,Success,80444,spieler,Philippe Coutinho,12/6/1992,Rio de Janeiro,"1,72",Brazil  Portugal,Midfield - Attacking Midfield,right,Not found,Vasco da Gama,4/7/2025,30/06/2026,Nike,28,992,202,No,Not found,10,16,first scrap players transfer,https://fbref.com/en/players/0ef89a37/Philippe-Coutinho,80444,Philippe Coutinho,Not found,"June 12, 1992 (Age: 33-166d)","Rio de Janeiro, Brazil",172,Brazil,FW-MF (AM-WM),Right,2010-2011,18 years,Inter,2010,first scrap players fbref,Philippe Coutinho,53,3324,16,7,493,31947,114,16,7,Philippe Coutinho,No,Not found,NA,546,35271,130,Midfield - Attacking Midfield,Attack,6/12/1992,33,NA,NA,16
Shaun Cummings,40614,https://www.transfermarkt.com/shaun-cummings/profil/spieler/40614,29/09/2012,23 years 07 months 04 days,23,Premier League,18/08/2009,20,20,Championship,20,first scrap players,Shaun Cummings,Success,40614,spieler,Shaun Cummings,25/02/1989,London,"1,83",Jamaica  England,Defender - Right-Back,right,Not found,Doncaster,1/7/2020,-,Not found,0,0,0,Yes,1/7/2020,Not found,0,first scrap players transfer,https://fbref.com/en/players/6bfe339f/Shaun-Cummings,40614,Shaun Cummings,Not found,25-Feb-89,Not found,183,Jamaica jm  Other: England,DF,Right,2008-2009,19 years,MK Dons,2008,first scrap players fbref,Shaun Cummings,3,270,0,2,181,14845,4,11,6,Shaun Cummings,No,Not found,NA,184,15115,4,Defender - Right-Back,Defender,2/25/1989,36,7/1/2020,31,11
Ben Davies,192765,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,25/08/2012,19 years 04 months 01 day,19,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,19,first scrap players,Ben Davies,Success,192765,spieler,Ben Davies,24/04/1993,Neath,"1,81",Wales,Defender - Centre-Back,left,Not found,Tottenham,23/07/2014,30/06/2026,adidas,20,620,114,No,Not found,33,13,first scrap players transfer,https://fbref.com/en/players/44781702/Ben-Davies,192765,Ben Davies,Not found,"April 24, 1993 (Age: 32-226d)","Neath, Wales, United Kingdom",181,Wales wls,"DF-MF (CB-FB, left)",Left,2012-2013,19 years,Swansea City,2012,players corrected fbref,Ben Davies,95,7941,3,17,427,33376,12,14,2,Ben Davies,No,Not found,NA,522,41317,15,Defender - Centre-Back,Defender,4/24/1993,32,NA,NA,13
Kelvin Davis,13640,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,13/08/2005,28 years 10 months 15 days,28,Premier League,13/08/1995,18,18,,18,first scrap players,Kelvin Davis,Success,13640,spieler,Kelvin Davis,29/09/1976,Leighton Buzzard,"1,85",England,Goalkeeper,right,Not found,Southampton,1/7/2016,-,Not found,1,34,6,Yes,1/7/2016,Not found,1,first scrap players transfer,https://fbref.com/en/players/33b6ee02/Kelvin-Davis,13640,Kelvin Davis,Not found,29-Sep-76,Not found,185,England eng,GK,Right,2001-2002,24 years,Wimbledon,2001,first scrap players fbref,NA,NA,NA,NA,NA,473,42359,0,15,4,Kelvin Davis,No,Not found,NA,473,42359,0,Goalkeeper,Goalkeeper,9/29/1976,49,7/1/2016,39,21
Steven Davis,28973,https://www.transfermarkt.com/steven-davis/profil/spieler/28973,18/09/2004,19 years 08 months 17 days,19,Premier League,No second tier career,No second tier career,No second tier career,No second tier career,19,first scrap players,Steven Davis,Success,28973,spieler,Steven Davis,1/1/1985,Ballymena,"1,72",Northern Ireland,Midfield - Central Midfield,right,Not found,Rangers,25/01/2024,-,Nike,6,501,83,Yes,25/01/2024,Not found,5,first scrap players transfer,https://fbref.com/en/players/cf15bbb1/Steven-Davis,28973,Steven Davis,Not found,1-Jan-85,Not found,170,Northern Ireland nir,MF (CM-DM),Right,2004-2005,19 years,Aston Villa,2004,first scrap players fbref,Steven Davis,117,9860,13,15,634,48752,38,19,4,Steven Davis,No,Not found,NA,751,58612,51,Midfield - Central Midfield,Midfield,1/1/1985,40,1/25/2024,39,20
Simon Dawkins,57488,https://www.transfermarkt.com/simon-dawkins/profil/spieler/57488,20/03/2011,23 years 03 months 17 days,23,Major League Soccer,19/10/2013,25,25,Championship,23,first scrap players,Simon Dawkins,Success,57488,spieler,Simon Dawkins,1/12/1987,Edgware,"1,77",Jamaica  England,Attack - Left Winger,right,Not found,Monterey Bay,1/8/2024,-,Not found,4,110,23,Yes,1/8/2024,Not found,3,first scrap players transfer,https://fbref.com/en/players/9db762f1/Simon-Dawkins,57488,Simon Dawkins,Not found,1-Dec-87,Not found,178,Jamaica jm  Other: England,FW-MF,Right,2008-2009,20 years,Leyton Orient,2008,first scrap players fbref,Simon Dawkins,15,1036,2,3,223,12688,30,12,6,Simon Dawkins,No,Not found,NA,238,13724,32,Attack - Left Winger,Attack,12/1/1987,38,8/1/2024,36,13
Steve De Ridder,41818,https://www.transfermarkt.com/steve-de-ridder/profil/spieler/41818,20/08/2006,19 years 05 months 26 days,19,Jupiler Pro League,21/01/2007,19,19,Challenger Pro League,19,first scrap players,Steve De Ridder,Success,41818,spieler,Steve De Ridder,25/02/1987,Gent,"1,78",Belgium,Midfield - Central Midfield,right,Not found,Without Club,18/12/2024,-,Not found,4,371,27,No,Not found,Not found,3,first scrap players transfer,https://fbref.com/en/players/7561b81d/Steve-De-Ridder,41818,Steve De Ridder,Not found,25-Feb-87,Not found,179,Belgium,FW-MF (AM-WM),Right,2006-2007,19 years,Gent,2006,first scrap players fbref,NA,NA,NA,NA,NA,408,27141,42,17,10,Steve De Ridder,No,Not found,NA,408,27141,42,Midfield - Central Midfield,Midfield,2/25/1987,38,NA,NA,19
Mathieu Debuchy,27306,https://www.transfermarkt.com/mathieu-debuchy/profil/spieler/27306,31/01/2004,18 years 06 months 03 days,18,Ligue 1,21/08/2021,36,36,Ligue 2,18,first scrap players,Mathieu Debuchy,Success,27306,spieler,Mathieu Debuchy,28/07/1985,Fretin,"1,77",France,Defender - Right-Back,right,Not found,Valenciennes FC,1/7/2023,-,adidas,22,762,131,Yes,1/7/2023,Not found,11,first scrap players transfer,https://fbref.com/en/players/92232aad/Mathieu-Debuchy,27306,Mathieu Debuchy,Not found,28-Jul-85,Not found,177,France,"DF (FB, right)",Right,2003-2004,18 years,Lille,2003,first scrap players fbref,Mathieu Debuchy,18,1486,0,3,498,39162,35,20,6,Mathieu Debuchy,No,Not found,NA,516,40648,35,Defender - Right-Back,Defender,7/28/1985,40,7/1/2023,37,19
Ashkan Dejagah,13979,https://www.transfermarkt.com/ashkan-dejagah/profil/spieler/13979,7/8/2004,18 years 01 month 02 days,18,Bundesliga,3/2/2018,31,31,Championship,18,first scrap players,Ashkan Dejagah,Success,13979,spieler,Ashkan Dejagah,5/7/1986,Tehran,"1,81",Iran  Germany,Attack - Right Winger,right,Not found,Foolad,17/05/2024,-,Nike,10,419,84,Yes,17/05/2024,Not found,7,first scrap players transfer,https://fbref.com/en/players/5171db60/Ashkan-Dejagah,13979,Ashkan Dejagah,Not found,5-Jul-86,Not found,181,Iran ir  Other: Germany,FW-MF (AM-WM),Right,2004-2005,18 years,Hertha BSC,2004,first scrap players fbref,Ashkan Dejagah,57,3724,11,7,304,17722,35,15,6,Ashkan Dejagah,No,Not found,NA,361,21446,46,Attack - Right Winger,Attack,7/5/1986,39,5/17/2024,37,19
Guy Demel,1368,https://www.transfermarkt.com/guy-demel/profil/spieler/1368,1/3/2003,21 years 08 months 16 days,21,1.Bundesliga,11/3/2000,18,18,Ligue 2,18,first scrap players,Guy Demel,Success,1368,spieler,Guy Demel,13/06/1981,Orsay,"1,88",Cote d'Ivoire  France,Defender - Right-Back,right,Not found,Red Star FC,1/7/2017,-,Not found,10,239,40,Yes,1/7/2017,Not found,7,first scrap players transfer,https://fbref.com/en/players/605bba68/Guy-Demel,1368,Guy Demel,Not found,13-Jun-81,Not found,189,Côte d'Ivoire ci  Other: France,"DF-MF (FB, right)",Right,2002-2003,21 years,Dortmund,2002,first scrap players fbref,Guy Demel,4,331,0,2,299,22480,4,15,5,Guy Demel,No,Not found,NA,303,22811,4,Defender - Right-Back,Defender,6/13/1981,44,7/1/2017,36,18
Alou Diarra,1327,https://www.transfermarkt.com/alou-diarra/profil/spieler/1327,17/08/2002,21 years 01 month 02 days,21,Ligue 1,15/04/2000,18,18,Ligue 2,18,first scrap players,Alou Diarra,Success,1327,spieler,Alou Diarra,15/07/1981,Villepinte,"1,89",France  Mali,Midfield - Defensive Midfield,right,Not found,AS Nancy,1/7/2017,-,Not found,2,160,23,Yes,1/7/2017,Not found,2,first scrap players transfer,https://fbref.com/en/players/9b74ce00/Alou-Diarra,1327,Alou Diarra,Not found,15-Jul-81,Not found,190,France,MF (DM),Right,2002-2003,21 years,Le Havre,2002,first scrap players fbref,Alou Diarra,23,1566,0,4,429,33471,27,15,10,Alou Diarra,No,Not found,NA,452,35037,27,Midfield - Defensive Midfield,Midfield,7/15/1981,44,7/1/2017,35,17
Maurice Edu,50987,https://www.transfermarkt.com/maurice-edu/profil/spieler/50987,25/04/2007,21 years 07 days,21,Major League Soccer,No second tier career,No second tier career,No second tier career,No second tier career,21,first scrap players,Maurice Edu,Success,50987,spieler,Maurice Edu,18/04/1986,"Fontana, California","1,83",United States  Nigeria,Midfield - Defensive Midfield,right,Not found,Philadelphia,1/1/2018,-,Not found,7,783,84,Yes,1/1/2018,Not found,4,first scrap players transfer,https://fbref.com/en/players/748dbb80/Maurice-Edu,50987,Maurice Edu,Not found,18-Apr-86,Not found,183,United States,DF-MF (CM-DM),Right,2007,20 years,Toronto FC,Not found,first scrap players fbref,Maurice Edu,16,828,0,2,213,17290,21,11,6,Maurice Edu,No,Not found,NA,229,18118,21,Midfield - Defensive Midfield,Midfield,4/18/1986,39,1/1/2018,31,10
Rob Elliot,39037,https://www.transfermarkt.com/rob-elliot/profil/spieler/39037,24/02/2013,26 years 09 months 25 days,26,Premier League,5/4/2008,21,21,Championship,21,first scrap players,Rob Elliot,Success,39037,spieler,Rob Elliot,30/04/1986,London,"1,90",Ireland  England,Goalkeeper,left,Not found,Gateshead,1/10/2024,-,Not found,6,501,67,Yes,1/10/2024,Not found,5,first scrap players transfer,https://fbref.com/en/players/b1b25949/Rob-Elliot,39037,Rob Elliot,Not found,30-Apr-86,Not found,190,Republic of Ireland ie  Other: England,GK,Left,2004-2005,18 years,Notts County,2004,players corrected fbref,Rob Elliot,4,157,0,3,171,15031,0,14,5,Rob Elliot,No,Not found,NA,175,15188,0,Goalkeeper,Goalkeeper,4/30/1986,39,10/1/2024,38,17
Urby Emanuelson,20586,https://www.transfermarkt.com/urby-emanuelson/profil/spieler/20586,10/4/2005,18 years 09 months 25 days,18,Eredivisie,7/5/2017,30,30,Championship,18,first scrap players,Urby Emanuelson,Success,20586,spieler,Urby Emanuelson,16/06/1986,Amsterdam,"1,76",Netherlands  Suriname,Midfield - Central Midfield,left,Not found,Ajax Amateurs,1/7/2023,-,adidas,8,118,22,Yes,1/7/2023,Not found,6,first scrap players transfer,https://fbref.com/en/players/66e83563/Urby-Emanuelson,20586,Urby Emanuelson,Not found,16-Jun-86,Not found,176,Netherlands,"DF-FW-MF (FB-WM, left)",Left,2004-2005,18 years,Ajax,2004,first scrap players fbref,Urby Emanuelson,10,347,0,3,417,28410,27,17,8,Urby Emanuelson,No,Not found,NA,427,28757,27,Midfield - Central Midfield,Midfield,6/16/1986,39,7/1/2023,37,19
Eyong Enoh,47344,https://www.transfermarkt.com/eyong-enoh/profil/spieler/47344,15/08/2007,21 years 04 months 23 days,21,DStv Premiership,15/09/2013,27,27,Keuken Kampioen Divisie,21,first scrap players,Eyong Enoh,Success,47344,spieler,Eyong Enoh,23/03/1986,Kumba,"1,73",Cameroon,Midfield - Defensive Midfield,both,Not found,Ajax Amateurs,1/7/2022,-,Not found,7,475,60,Yes,1/7/2022,Not found,4,first scrap players transfer,https://fbref.com/en/players/d3dcab48/Eyong-Enoh,47344,Eyong Enoh,Not found,23-Mar-86,Not found,180,Cameroon,MF (DM),Right,2008-2009,22 years,Ajax,2008,first scrap players fbref,Eyong Enoh,25,2006,0,5,220,16006,5,10,6,Eyong Enoh,No,Not found,NA,245,18012,5,Midfield - Defensive Midfield,Midfield,3/23/1986,39,7/1/2022,36,15
